,target_adm,SURVEYID,MATCHED_ADM,score_sort,score_partial,ADM_012,GID_2
96,haiti - ouest - port-au-prince,hait45.csv,haiti - ouest - port-au-prince,100,105616,haiti - ouest - port-au-prince,HTI.8.5_1
128,haiti - ouest - port-au-prince,hait45.csv,haiti - ouest - port-au-prince,100,105617,haiti - ouest - port-au-prince,HTI.8.5_1
0,haiti - nord-est - ouanaminthe,hait48.csv,haiti - nord-est - ouanaminthe,100,105414,haiti - nord-est - ouanaminthe,HTI.5.3_1
9,haiti - nord-est - ouanaminthe,hait48.csv,haiti - nord-est - ouanaminthe,100,105415,haiti - nord-est - ouanaminthe,HTI.5.3_1
18,haiti - nord-est - ouanaminthe,hait48.csv,haiti - nord-est - ouanaminthe,100,105416,haiti - nord-est - ouanaminthe,HTI.5.3_1
27,haiti - nord-est - ouanaminthe,hait48.csv,haiti - nord-est - ouanaminthe,100,105417,haiti - nord-est - ouanaminthe,HTI.5.3_1
36,haiti - nord-est - ouanaminthe,hait48.csv,haiti - nord-est - ouanaminthe,100,105418,haiti - nord-est - ouanaminthe,HTI.5.3_1
0,haiti - nord - plaisance,hait49.csv,haiti - nord - plaisance,100,105526,haiti - nord - plaisance,HTI.7.6_1
16,haiti - nord - plaisance,hait49.csv,haiti - nord - plaisance,100,105527,haiti - nord - plaisance,HTI.7.6_1
32,haiti - nord - plaisance,hait49.csv,haiti - nord - plaisance,100,105528,haiti - nord - plaisance,HTI.7.6_1
48,haiti - nord - plaisance,hait49.csv,haiti - nord - plaisance,100,105529,haiti - nord - plaisance,HTI.7.6_1
64,haiti - nord - plaisance,hait49.csv,haiti - nord - plaisance,100,105530,haiti - nord - plaisance,HTI.7.6_1
0,haiti - nord-ouest - saint-louis-du-nord,hait51.csv,haiti - nord-ouest - saint-louis du nord,100,105460,haiti - nord-ouest - saint-louis du nord,HTI.6.3_1
9,haiti - nord-ouest - saint-louis-du-nord,hait51.csv,haiti - nord-ouest - saint-louis du nord,100,105461,haiti - nord-ouest - saint-louis du nord,HTI.6.3_1
18,haiti - nord-ouest - saint-louis-du-nord,hait51.csv,haiti - nord-ouest - saint-louis du nord,100,105462,haiti - nord-ouest - saint-louis du nord,HTI.6.3_1
27,haiti - nord-ouest - saint-louis-du-nord,hait51.csv,haiti - nord-ouest - saint-louis du nord,100,105463,haiti - nord-ouest - saint-louis du nord,HTI.6.3_1
36,haiti - nord-ouest - saint-louis-du-nord,hait51.csv,haiti - nord-ouest - saint-louis du nord,100,105464,haiti - nord-ouest - saint-louis du nord,HTI.6.3_1
0,haiti - artibonite - dessalines,hait52.csv,haiti - l'artibonite - dessalines,96,105301,haiti - l'artibonite - dessalines,HTI.3.1_1
13,haiti - artibonite - dessalines,hait52.csv,haiti - l'artibonite - dessalines,96,105302,haiti - l'artibonite - dessalines,HTI.3.1_1
26,haiti - artibonite - dessalines,hait52.csv,haiti - l'artibonite - dessalines,96,105303,haiti - l'artibonite - dessalines,HTI.3.1_1
39,haiti - artibonite - dessalines,hait52.csv,haiti - l'artibonite - dessalines,96,105304,haiti - l'artibonite - dessalines,HTI.3.1_1
52,haiti - artibonite - dessalines,hait52.csv,haiti - l'artibonite - dessalines,96,105305,haiti - l'artibonite - dessalines,HTI.3.1_1
0,haiti - sud - chardonnieres,hait54.csv,haiti - sud - les chardonnières,90,105735,haiti - sud - les chardonnières,HTI.10.3_1
10,haiti - sud - chardonnieres,hait54.csv,haiti - sud - les chardonnières,90,105736,haiti - sud - les chardonnières,HTI.10.3_1
20,haiti - sud - chardonnieres,hait54.csv,haiti - sud - les chardonnières,90,105737,haiti - sud - les chardonnières,HTI.10.3_1
30,haiti - sud - chardonnieres,hait54.csv,haiti - sud - les chardonnières,90,105738,haiti - sud - les chardonnières,HTI.10.3_1
40,haiti - sud - chardonnieres,hait54.csv,haiti - sud - les chardonnières,90,105739,haiti - sud - les chardonnières,HTI.10.3_1
0,india - eastern - west bengal,indi01.csv,india - west bengal - haora,83,108612,india - west bengal - haora,IND.36.7_1
2,india - eastern - west bengal,indi01.csv,india - west bengal - haora,83,108613,india - west bengal - haora,IND.36.7_1
0,india - eastern - west bengal,indi02.csv,india - west bengal - haora,83,108612,india - west bengal - haora,IND.36.7_1
2,india - eastern - west bengal,indi02.csv,india - west bengal - haora,83,108613,india - west bengal - haora,IND.36.7_1
0,india - north-eastern - madhya pradesh,indi03.csv,india - madhya pradesh - east nimar,86,107295,india - madhya pradesh - east nimar,IND.19.18_1
2,india - north-eastern - madhya pradesh,indi03.csv,india - madhya pradesh - east nimar,86,107296,india - madhya pradesh - east nimar,IND.19.18_1
0,india - northern - rajasthan,indi04.csv,india - rajasthan - kota,82,108037,india - rajasthan - kota,IND.29.24_1
5,india - northern - rajasthan,indi04.csv,india - rajasthan - kota,82,108038,india - rajasthan - kota,IND.29.24_1
10,india - northern - rajasthan,indi04.csv,india - rajasthan - kota,82,108039,india - rajasthan - kota,IND.29.24_1
15,india - northern - rajasthan,indi04.csv,india - rajasthan - kota,82,108040,india - rajasthan - kota,IND.29.24_1
20,india - northern - rajasthan,indi04.csv,india - rajasthan - kota,82,108041,india - rajasthan - kota,IND.29.24_1
0,india - eastern - odisha,indi05.csv,india - odisha - debagarh,78,107794,india - odisha - debagarh,IND.26.8_1
0,india - eastern - odisha,indi06.csv,india - odisha - debagarh,78,107794,india - odisha - debagarh,IND.26.8_1
0,india - north-central - madhya pradesh,indi07.csv,india - madhya pradesh - betul,80,107262,india - madhya pradesh - betul,IND.19.7_1
3,india - north-central - madhya pradesh,indi07.csv,india - madhya pradesh - betul,80,107263,india - madhya pradesh - betul,IND.19.7_1
6,india - north-central - madhya pradesh,indi07.csv,india - madhya pradesh - betul,80,107264,india - madhya pradesh - betul,IND.19.7_1
9,india - north-central - madhya pradesh,indi07.csv,india - madhya pradesh - east nimar,80,107295,india - madhya pradesh - east nimar,IND.19.18_1
11,india - north-central - madhya pradesh,indi07.csv,india - madhya pradesh - east nimar,80,107296,india - madhya pradesh - east nimar,IND.19.18_1
0,jordan - north - mafraq,jord02.csv,jordan - mafraq - sabha,79,196631,jordan - mafraq - sabha,JOR.10.4_1
0,kenya - marsabit - moyale,keny08.csv,kenya - marsabit - moyale,100,197564,kenya - marsabit - moyale,KEN.25.2_1
7,kenya - marsabit - moyale,keny08.csv,kenya - marsabit - moyale,100,197565,kenya - marsabit - moyale,KEN.25.2_1
14,kenya - marsabit - moyale,keny08.csv,kenya - marsabit - moyale,100,197566,kenya - marsabit - moyale,KEN.25.2_1
21,kenya - marsabit - moyale,keny08.csv,kenya - marsabit - moyale,100,197567,kenya - marsabit - moyale,KEN.25.2_1
28,kenya - marsabit - moyale,keny08.csv,kenya - marsabit - moyale,100,197568,kenya - marsabit - moyale,KEN.25.2_1
0,kenya - mandera - malkamari,keny09.csv,kenya - mandera - lafey,76,197534,kenya - mandera - lafey,KEN.24.2_1
4,kenya - mandera - malkamari,keny09.csv,kenya - mandera - lafey,76,197535,kenya - mandera - lafey,KEN.24.2_1
8,kenya - mandera - malkamari,keny09.csv,kenya - mandera - lafey,76,197536,kenya - mandera - lafey,KEN.24.2_1
12,kenya - mandera - malkamari,keny09.csv,kenya - mandera - lafey,76,197537,kenya - mandera - lafey,KEN.24.2_1
0,kenya - mandera - central,keny10.csv,kenya - mandera - banissa,76,197529,kenya - mandera - banissa,KEN.24.1_1
5,kenya - mandera - central,keny10.csv,kenya - mandera - banissa,76,197530,kenya - mandera - banissa,KEN.24.1_1
10,kenya - mandera - central,keny10.csv,kenya - mandera - banissa,76,197531,kenya - mandera - banissa,KEN.24.1_1
15,kenya - mandera - central,keny10.csv,kenya - mandera - banissa,76,197532,kenya - mandera - banissa,KEN.24.1_1
20,kenya - mandera - central,keny10.csv,kenya - mandera - banissa,76,197533,kenya - mandera - banissa,KEN.24.1_1
0,kenya - turkana - central,keny102.csv,kenya - turkana - turkana central,84,198125,kenya - turkana - turkana central,KEN.43.2_1
5,kenya - turkana - central,keny102.csv,kenya - turkana - turkana central,84,198126,kenya - turkana - turkana central,KEN.43.2_1
10,kenya - turkana - central,keny102.csv,kenya - turkana - turkana central,84,198127,kenya - turkana - turkana central,KEN.43.2_1
15,kenya - turkana - central,keny102.csv,kenya - turkana - turkana central,84,198128,kenya - turkana - turkana central,KEN.43.2_1
20,kenya - turkana - central,keny102.csv,kenya - turkana - turkana central,84,198129,kenya - turkana - turkana central,KEN.43.2_1
0,kenya - mandera - takaba,keny11.csv,kenya - mandera - mandera east,70,197538,kenya - mandera - mandera east,KEN.24.3_1
6,kenya - mandera - takaba,keny11.csv,kenya - mandera - mandera east,70,197539,kenya - mandera - mandera east,KEN.24.3_1
12,kenya - mandera - takaba,keny11.csv,kenya - mandera - mandera east,70,197540,kenya - mandera - mandera east,KEN.24.3_1
18,kenya - mandera - takaba,keny11.csv,kenya - mandera - mandera east,70,197541,kenya - mandera - mandera east,KEN.24.3_1
24,kenya - mandera - takaba,keny11.csv,kenya - mandera - mandera east,70,197542,kenya - mandera - mandera east,KEN.24.3_1
0,kenya - nakuru - molo,keny12.csv,kenya - nakuru - molo,100,197831,kenya - nakuru - molo,KEN.31.5_1
4,kenya - nakuru - molo,keny12.csv,kenya - nakuru - molo,100,197832,kenya - nakuru - molo,KEN.31.5_1
8,kenya - nakuru - molo,keny12.csv,kenya - nakuru - molo,100,197833,kenya - nakuru - molo,KEN.31.5_1
12,kenya - nakuru - molo,keny12.csv,kenya - nakuru - molo,100,197834,kenya - nakuru - molo,KEN.31.5_1
0,kenya - nakuru - naivasha,keny12.csv,kenya - nakuru - naivasha,100,197835,kenya - nakuru - naivasha,KEN.31.6_1
8,kenya - nakuru - naivasha,keny12.csv,kenya - nakuru - naivasha,100,197836,kenya - nakuru - naivasha,KEN.31.6_1
16,kenya - nakuru - naivasha,keny12.csv,kenya - nakuru - naivasha,100,197837,kenya - nakuru - naivasha,KEN.31.6_1
24,kenya - nakuru - naivasha,keny12.csv,kenya - nakuru - naivasha,100,197838,kenya - nakuru - naivasha,KEN.31.6_1
32,kenya - nakuru - naivasha,keny12.csv,kenya - nakuru - naivasha,100,197839,kenya - nakuru - naivasha,KEN.31.6_1
0,kenya - isiolo - garba tula,keny16.csv,kenya - garissa - lagdera,64,197021,kenya - garissa - lagdera,KEN.7.6_1
6,kenya - isiolo - garba tula,keny16.csv,kenya - garissa - lagdera,64,197022,kenya - garissa - lagdera,KEN.7.6_1
12,kenya - isiolo - garba tula,keny16.csv,kenya - garissa - lagdera,64,197023,kenya - garissa - lagdera,KEN.7.6_1
18,kenya - isiolo - garba tula,keny16.csv,kenya - garissa - lagdera,64,197024,kenya - garissa - lagdera,KEN.7.6_1
24,kenya - isiolo - garba tula,keny16.csv,kenya - garissa - lagdera,64,197025,kenya - garissa - lagdera,KEN.7.6_1
0,kenya - isiolo - oldonyiro,keny16.csv,kenya - isiolo - isiolo north,64,197068,kenya - isiolo - isiolo north,KEN.9.1_1
7,kenya - isiolo - oldonyiro,keny16.csv,kenya - isiolo - isiolo north,64,197069,kenya - isiolo - isiolo north,KEN.9.1_1
14,kenya - isiolo - oldonyiro,keny16.csv,kenya - isiolo - isiolo north,64,197070,kenya - isiolo - isiolo north,KEN.9.1_1
21,kenya - isiolo - oldonyiro,keny16.csv,kenya - isiolo - isiolo north,64,197071,kenya - isiolo - isiolo north,KEN.9.1_1
28,kenya - isiolo - oldonyiro,keny16.csv,kenya - isiolo - isiolo north,64,197072,kenya - isiolo - isiolo north,KEN.9.1_1
0,kenya - isiolo - sericho,keny16.csv,kenya - kericho - ainamoi,73,197154,kenya - kericho - ainamoi,KEN.12.1_1
6,kenya - isiolo - sericho,keny16.csv,kenya - kericho - ainamoi,73,197155,kenya - kericho - ainamoi,KEN.12.1_1
12,kenya - isiolo - sericho,keny16.csv,kenya - kericho - ainamoi,73,197156,kenya - kericho - ainamoi,KEN.12.1_1
18,kenya - isiolo - sericho,keny16.csv,kenya - kericho - ainamoi,73,197157,kenya - kericho - ainamoi,KEN.12.1_1
24,kenya - isiolo - sericho,keny16.csv,kenya - kericho - ainamoi,73,197158,kenya - kericho - ainamoi,KEN.12.1_1
0,kenya - isiolo - merti,keny16.csv,kenya - isiolo - isiolo north,70,197068,kenya - isiolo - isiolo north,KEN.9.1_1
7,kenya - isiolo - merti,keny16.csv,kenya - isiolo - isiolo north,70,197069,kenya - isiolo - isiolo north,KEN.9.1_1
14,kenya - isiolo - merti,keny16.csv,kenya - isiolo - isiolo north,70,197070,kenya - isiolo - isiolo north,KEN.9.1_1
21,kenya - isiolo - merti,keny16.csv,kenya - isiolo - isiolo north,70,197071,kenya - isiolo - isiolo north,KEN.9.1_1
28,kenya - isiolo - merti,keny16.csv,kenya - isiolo - isiolo north,70,197072,kenya - isiolo - isiolo north,KEN.9.1_1
0,kenya - nairobi - mathare,keny17.csv,kenya - nairobi - mathare,100,197787,kenya - nairobi - mathare,KEN.30.13_1
5,kenya - nairobi - mathare,keny17.csv,kenya - nairobi - mathare,100,197788,kenya - nairobi - mathare,KEN.30.13_1
10,kenya - nairobi - mathare,keny17.csv,kenya - nairobi - mathare,100,197789,kenya - nairobi - mathare,KEN.30.13_1
15,kenya - nairobi - mathare,keny17.csv,kenya - nairobi - mathare,100,197790,kenya - nairobi - mathare,KEN.30.13_1
20,kenya - nairobi - mathare,keny17.csv,kenya - nairobi - mathare,100,197791,kenya - nairobi - mathare,KEN.30.13_1
0,kenya - nairobi - kasarani,keny17.csv,kenya - nairobi - kasarani,100,197768,kenya - nairobi - kasarani,KEN.30.9_1
5,kenya - nairobi - kasarani,keny17.csv,kenya - nairobi - kasarani,100,197769,kenya - nairobi - kasarani,KEN.30.9_1
10,kenya - nairobi - kasarani,keny17.csv,kenya - nairobi - kasarani,100,197770,kenya - nairobi - kasarani,KEN.30.9_1
15,kenya - nairobi - kasarani,keny17.csv,kenya - nairobi - kasarani,100,197771,kenya - nairobi - kasarani,KEN.30.9_1
20,kenya - nairobi - kasarani,keny17.csv,kenya - nairobi - kasarani,100,197772,kenya - nairobi - kasarani,KEN.30.9_1
0,kenya - tana river - bangale,keny18.csv,kenya - tana river - galole,89,198073,kenya - tana river - galole,KEN.40.2_1
4,kenya - tana river - bangale,keny18.csv,kenya - tana river - galole,89,198074,kenya - tana river - galole,KEN.40.2_1
8,kenya - tana river - bangale,keny18.csv,kenya - tana river - galole,89,198075,kenya - tana river - galole,KEN.40.2_1
12,kenya - tana river - bangale,keny18.csv,kenya - tana river - galole,89,198076,kenya - tana river - galole,KEN.40.2_1
0,kenya - tana river - madogo,keny18.csv,kenya - tana river - bura,73,198068,kenya - tana river - bura,KEN.40.1_1
5,kenya - tana river - madogo,keny18.csv,kenya - tana river - bura,73,198069,kenya - tana river - bura,KEN.40.1_1
10,kenya - tana river - madogo,keny18.csv,kenya - tana river - bura,73,198070,kenya - tana river - bura,KEN.40.1_1
15,kenya - tana river - madogo,keny18.csv,kenya - tana river - bura,73,198071,kenya - tana river - bura,KEN.40.1_1
20,kenya - tana river - madogo,keny18.csv,kenya - tana river - bura,73,198072,kenya - tana river - bura,KEN.40.1_1
0,kenya - tana river - bura,keny18.csv,kenya - tana river - bura,100,198068,kenya - tana river - bura,KEN.40.1_1
5,kenya - tana river - bura,keny18.csv,kenya - tana river - bura,100,198069,kenya - tana river - bura,KEN.40.1_1
10,kenya - tana river - bura,keny18.csv,kenya - tana river - bura,100,198070,kenya - tana river - bura,KEN.40.1_1
15,kenya - tana river - bura,keny18.csv,kenya - tana river - bura,100,198071,kenya - tana river - bura,KEN.40.1_1
20,kenya - tana river - bura,keny18.csv,kenya - tana river - bura,100,198072,kenya - tana river - bura,KEN.40.1_1
0,kenya - tana river - galole,keny18.csv,kenya - tana river - galole,100,198073,kenya - tana river - galole,KEN.40.2_1
4,kenya - tana river - galole,keny18.csv,kenya - tana river - galole,100,198074,kenya - tana river - galole,KEN.40.2_1
8,kenya - tana river - galole,keny18.csv,kenya - tana river - galole,100,198075,kenya - tana river - galole,KEN.40.2_1
12,kenya - tana river - galole,keny18.csv,kenya - tana river - galole,100,198076,kenya - tana river - galole,KEN.40.2_1
0,kenya - tana river - wenje,keny18.csv,kenya - tana river - bura,74,198068,kenya - tana river - bura,KEN.40.1_1
5,kenya - tana river - wenje,keny18.csv,kenya - tana river - bura,74,198069,kenya - tana river - bura,KEN.40.1_1
10,kenya - tana river - wenje,keny18.csv,kenya - tana river - bura,74,198070,kenya - tana river - bura,KEN.40.1_1
15,kenya - tana river - wenje,keny18.csv,kenya - tana river - bura,74,198071,kenya - tana river - bura,KEN.40.1_1
20,kenya - tana river - wenje,keny18.csv,kenya - tana river - bura,74,198072,kenya - tana river - bura,KEN.40.1_1
0,kenya - mandera - malkamari,keny19.csv,kenya - mandera - lafey,76,197534,kenya - mandera - lafey,KEN.24.2_1
4,kenya - mandera - malkamari,keny19.csv,kenya - mandera - lafey,76,197535,kenya - mandera - lafey,KEN.24.2_1
8,kenya - mandera - malkamari,keny19.csv,kenya - mandera - lafey,76,197536,kenya - mandera - lafey,KEN.24.2_1
12,kenya - mandera - malkamari,keny19.csv,kenya - mandera - lafey,76,197537,kenya - mandera - lafey,KEN.24.2_1
0,kenya - mandera - takaba,keny21.csv,kenya - mandera - mandera east,70,197538,kenya - mandera - mandera east,KEN.24.3_1
6,kenya - mandera - takaba,keny21.csv,kenya - mandera - mandera east,70,197539,kenya - mandera - mandera east,KEN.24.3_1
12,kenya - mandera - takaba,keny21.csv,kenya - mandera - mandera east,70,197540,kenya - mandera - mandera east,KEN.24.3_1
18,kenya - mandera - takaba,keny21.csv,kenya - mandera - mandera east,70,197541,kenya - mandera - mandera east,KEN.24.3_1
24,kenya - mandera - takaba,keny21.csv,kenya - mandera - mandera east,70,197542,kenya - mandera - mandera east,KEN.24.3_1
0,kenya - mandera - dandu,keny21.csv,kenya - mandera - banissa,80,197529,kenya - mandera - banissa,KEN.24.1_1
5,kenya - mandera - dandu,keny21.csv,kenya - mandera - banissa,80,197530,kenya - mandera - banissa,KEN.24.1_1
10,kenya - mandera - dandu,keny21.csv,kenya - mandera - banissa,80,197531,kenya - mandera - banissa,KEN.24.1_1
15,kenya - mandera - dandu,keny21.csv,kenya - mandera - banissa,80,197532,kenya - mandera - banissa,KEN.24.1_1
20,kenya - mandera - dandu,keny21.csv,kenya - mandera - banissa,80,197533,kenya - mandera - banissa,KEN.24.1_1
0,kenya - kitui - mwingi,keny23.csv,kenya - kitui - mwingi west,88,197411,kenya - kitui - mwingi west,KEN.18.8_1
3,kenya - kitui - mwingi,keny23.csv,kenya - kitui - mwingi west,88,197412,kenya - kitui - mwingi west,KEN.18.8_1
6,kenya - kitui - mwingi,keny23.csv,kenya - kitui - mwingi west,88,197413,kenya - kitui - mwingi west,KEN.18.8_1
0,kenya - isiolo - garba tula,keny24.csv,kenya - garissa - lagdera,64,197021,kenya - garissa - lagdera,KEN.7.6_1
6,kenya - isiolo - garba tula,keny24.csv,kenya - garissa - lagdera,64,197022,kenya - garissa - lagdera,KEN.7.6_1
12,kenya - isiolo - garba tula,keny24.csv,kenya - garissa - lagdera,64,197023,kenya - garissa - lagdera,KEN.7.6_1
18,kenya - isiolo - garba tula,keny24.csv,kenya - garissa - lagdera,64,197024,kenya - garissa - lagdera,KEN.7.6_1
24,kenya - isiolo - garba tula,keny24.csv,kenya - garissa - lagdera,64,197025,kenya - garissa - lagdera,KEN.7.6_1
0,kenya - isiolo - garba tula,keny25.csv,kenya - garissa - lagdera,64,197021,kenya - garissa - lagdera,KEN.7.6_1
6,kenya - isiolo - garba tula,keny25.csv,kenya - garissa - lagdera,64,197022,kenya - garissa - lagdera,KEN.7.6_1
12,kenya - isiolo - garba tula,keny25.csv,kenya - garissa - lagdera,64,197023,kenya - garissa - lagdera,KEN.7.6_1
